uuid,Members,Answers,"Fully specified name:en","Short name:en",Description:en,"Data class","Data type","Allow decimals",Units,"Normal high","Normal low",_version:1,_order:1040
a42f7ce0-a224-442b-b15a-5011199dbf09,57a2824a-a964-4107-b906-4a6ae36a124b;da189ee8-b1b9-4fe4-b41f-1e40d23edaab;4f4e8a70-2b10-4904-b5a2-e6035683cfe2;bec3dfe2-309c-42d2-9a47-0fb48090ca42;6e6e4f78-b7b0-4c8f-9f37-9ec217103a75,,"Speech Therapy - Developmental History","Development History",,Misc,N/A,,,,,,
eec480b0-f6dd-4cb7-a31f-ecb31641242e,fdb35d3b-8166-4099-a658-d9b1d40e859e;88ba109b-0596-4c87-9e7c-5dd1c7ae340b;cf87c204-c512-4b06-b1a6-c0c1aea1913d,,"Speech Therapy - Nasal Regurgitation","Nasal Regurgitation",,Misc,N/A,,,,,,
ce40dd89-d695-4474-928b-e0fe8ab1fa4e,7868509d-907b-40c4-8078-b5b290bf9bb7;a545f980-d57d-4cc2-bd8f-f0fbf8c07d38;46a9f626-68f3-4a4c-8248-d097f85da8fa;5e4f3782-47b8-44e0-a4c5-a6e3aecec861;d524cd7f-3538-4253-b854-d7a86715184a;395e719d-3e1d-4531-acca-f35f0f78787a;668bcf26-2c0f-4beb-93b6-c0aa7d0091e3;2996a5f5-2ef2-4c9b-9592-21904d6a7fd3;2b94e80a-bbec-4beb-85e5-69a9582efe73,,"Speech Therapy - Communication Development","Communication Development",,Misc,N/A,,,,,,
c95c2eea-1761-4c51-b4a2-934ff8ab1cee,,b124e993-5203-4868-8547-7312ce56cd11;3c5367c3-3918-4fe3-8ee0-24abe5c7d03c,"Speech Therapy - Type of Therapy","Therapy Type",,Misc,Coded,,,,,,
e0b82676-a6f6-4a16-8e18-502f8a31c377,,b124e993-5203-4868-8547-7312ce56cd11;3c5367c3-3918-4fe3-8ee0-24abe5c7d03c,"Speech Therapy - Therapy Type","Therapy Type",,Misc,Coded,,,,,,
806fd12a-d679-467d-8d78-6a1730512823,,772f18b0-00d6-48fd-913d-356cb8bfb155;33b94285-c4ec-4f66-9aa3-8a1a0a605334;6e67836c-cad8-4446-b6e4-573e9ca479e7;94fd89ad-091d-4d66-9fce-620944ee8e1c;a8362360-7dc5-4dfd-8e75-88496afa2886;73219ab0-0ff6-4ef6-91b6-abced8cfc5bf;dbd5c1f4-d41e-42af-b484-ae6db60692e2,"Cleft Surgery Workflow","Cleft Surgery Workflow",,Misc,Coded,,,,,,
cb20e6f2-f48b-4255-bf89-3285dfdd99e0,,a565278b-66d1-4499-bc11-2168223dba69;99fc14fc-b385-4ba0-a16b-a15f45433c00;138be3b3-b316-4151-9fab-73ff6532c036,City,,,Misc,Coded,,,,,,
e95dde0c-1298-4b3a-b8cf-4fb75ef0cf5a,,b5016231-57fb-4785-bb7a-3a275883bfad;b619394c-2a02-4ef1-942a-7fe0e334a3f7;47ce007e-f5ee-46f1-b1e3-4e93fa1a88fd;2e473e16-a829-4b3d-ba57-d9d06521ec0d;5f545c7c-cd53-453c-91e7-f5a949b90a01;df863bca-9d3b-4a4d-ab22-3db495f7149a;4dc7766c-7cf9-4df9-aef5-53af485e4aa1;88d9da85-fe55-49e1-be55-8495b35f5f01;d47a7735-2dc2-44df-ae08-f404c44261cb;1130c751-0ad0-4aad-9f04-4d34eeba567d;4cd298fd-ab8e-411b-a8e7-205e6b0b345b;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Regional State",,,Misc,Coded,,,,,,
3ef537f5-2103-429e-9c23-7780de76ea5a,37fe8e39-1caa-4353-bee8-f8d58bf690d8;78c5e35a-0a1b-4af2-a7ae-27fa21a80d06;fc84773b-495b-4d8d-88dd-f7ce40a5cd7b;799f7586-d931-40ac-9cef-79a85288fddb;728523d2-2ae5-4c13-953c-0d82a5441de7,,"Other Cleft Surgeries",,,Misc,N/A,,,,,,
b10e46c1-ea7d-4942-bbb0-8b1f900763da,,01ba9878-3519-46a3-b8e4-95347fec10c3;67d71d7d-1637-41aa-acbd-3c1a4fff53a8;313ac48d-b3bf-4eb3-a46a-c24a68bdc850,Incision,,,Misc,Coded,,,,,,
a3c51b4e-2e21-4717-a73d-da5fc6e0f142,,7d100f5d-7f15-4c94-a879-73887561c722;a41577cd-52c6-4dd9-99fa-51576eab1e9b;fb434286-41c6-46c1-9ac4-0d76f91231d4,"Septal Deviation",,,Misc,Coded,,,,,,
a59e6dba-bffc-44b8-b485-6bd1ff293805,,b497171e-0410-4d8d-bbd4-7e1a8f8b504e;f305f8aa-9c95-4b01-8205-336910339dee;1340549c-ed05-401f-9c93-815fdc70d01a,"Lip Revision",,,Misc,Coded,,,,,,
4db787fe-6112-4e1d-9aec-7dece0878665,,3267678e-c8a0-40c2-a565-ae6db2bff9fd;59d74a4b-13e6-4b24-aabd-a221489ac195;c5a63f9f-673e-48ad-b445-c25f741f5d55;253c4d9e-e7d3-4508-9463-7a0e1e53cfb7;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Abbe Flap","Abbe Flap (Material)",,Misc,Coded,,,,,,
96891b22-438b-4220-b581-493062d15198,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;604e19b8-1ad7-4f31-a883-7c0f2eb8eeaf;99fde3b1-d8f1-48ea-b01d-d29c6bde7773;66345cad-2b07-4f60-939f-6bf2b41e35cf,"Name of Surgeon",Surgeon,,Misc,Coded,,,,,,
682c254d-898f-4e19-b8ad-e7350fe6dc3f,,2e33b588-65de-4165-b8aa-7b772c9a3bfb,"Name of Anesthesiologist",Anesthesiologist,,Misc,Coded,,,,,,
6e616a08-7b84-4b35-98ae-8e95bb3a2199,,44faeb89-3dae-4635-bd5b-6270d2a543f6;3c9cfb37-1846-4b9c-a66b-93d9a7add1aa;889724cc-77e1-4213-a886-900aeaafa763;b02265c6-f235-42bb-a3b6-53312fedacd0;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Anesthesia Method",,,Misc,Coded,,,,,,
0289c396-f189-4429-b972-aadfbadda287,4b50b004-9767-4f19-859f-aadc5b50cfe1;9f769af2-939b-4486-a396-af8e27641a8a;f82a89da-94b3-4d56-958f-d33d57eee6ee,,"Patient Contact Name",,,Misc,N/A,,,,,,
98e8de96-c0ac-41e9-bf21-7ec01d022065,,88d9da85-fe55-49e1-be55-8495b35f5f01;a565278b-66d1-4499-bc11-2168223dba69;4cd298fd-ab8e-411b-a8e7-205e6b0b345b,"Ethiopian District",District,,Misc,Coded,,,,,,
8de87cc9-0003-4ab7-9b23-9a9b68f8b2c4,,58e67352-fc04-49ac-87b5-f2a7fbe17e8c;2c816587-e3ab-4824-ad32-fca0ee6a8df0;fc51667e-8372-414b-96dd-4525e05ac86f;f0d6fe04-95e7-45f5-8a1c-32f4c5fb95ee;08108385-c598-411c-a616-dd8a2906c34f;89fc909d-0113-4b89-a96b-cf984bae7623;7e3146cb-18cb-4884-bdae-0978f04ceb54;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,Country,,,Misc,Coded,,,,,,
a71eb902-6eb7-4da9-9f3e-d148744d08e0,,f9a5f147-2728-4631-88c1-4f0bbe5a95da;1d9d341c-e953-4f83-9fa4-d229eb4a812d;7028ef3f-9dd5-441e-a918-84c39121f4c2;8d13e825-6f6c-44c5-a87a-f7b709dd09c6;8d5b0eec-3c4e-4f25-b3c0-cdcdf2e39ff5;60c88ef4-48dd-4ed0-b59f-65db5ec01597;b465ce8d-9153-48a2-9baa-ea8dfe66d134;7e8e4bdb-902e-4d0f-8449-ec2ff60e6b54;154e799e-c959-4fa4-9848-c91f03b73419;e66cd27c-e461-4c2b-a0c1-cf4f7c24f8a4;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Language Spoken by Patient",,,Misc,Coded,,,,,,
84e23da2-2e84-4fd9-804f-279a47f4319b,,c22b1627-7d92-4994-850a-34f4b0a22fb3;db17c0db-7c74-4a5e-a4c7-1a40757fcf9c;e5a9914d-b4ca-4293-9bf6-8a4247c31a52;d12d6c6d-23d9-4164-9234-13154efe545a;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,Payment,,,Misc,Coded,,,,,,
e580b99a-8bb7-4c61-b373-de84e8f159bf,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;b65681ed-56d4-4db9-a82d-b4c62bd56ebc;e4bed080-6a37-4b8a-8bae-99c9b7126793,"Consent Form","Consent Form Signed by",,Misc,Coded,,,,,,
e867cb1f-bd98-4e7e-b288-91c2596e3973,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Cleft Hereditary - Immediate Family","Cleft Issues in Immediate Family",,Misc,Coded,,,,,,
e6bc7d13-40eb-4693-91f7-8fbc5a3fb850,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Cleft Hereditary - Extended Family",,,Misc,Coded,,,,,,
1fad270c-df6f-467d-bda1-8536d091c1ba,,ae35693a-3790-42cd-a006-ace7d17756a9;bf33c0bb-049b-46bc-9688-56dea7f62427;9486be67-f05f-44a3-8962-0746f0904f1b;836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8;4661e299-9dfb-4b28-9012-d515c26fd4a2;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Vitamins during Pregnancy",,,Misc,Coded,,,,,,
506f6e33-fae9-41c8-a204-291ada33580d,73ca0079-79a5-4655-96d4-9eb736d8549a;44d13fd3-7d8d-4b65-9560-5a80eaf5e1c4;4ed597a6-6cfd-41d7-841e-4f9750365eed,,Abortion,,,ConvSet,N/A,,,,,,
aec24dd1-81b8-4d2c-98a7-d5708289b04d,,cc79d9d9-1a2b-4efc-a5ea-602ce00467a9;72494582-1d8c-457b-ab8c-dc78a92ba5be;c5e79619-de35-498c-90a4-2b254d4eb7ca;f2355233-c552-4cd6-802f-0c7c75221f03,"Previous Delivery Mode","Previous Delivery Mode",,Misc,Coded,,,,,,
3f1ec87b-d189-44c4-86ac-580878b7b745,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Foot,,,Misc,Coded,,,,,,
58683ab5-70b3-488b-b7ca-6eed1a9eb7cc,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Hand Full Name",Hand,,Misc,Coded,,,,,,
ad73c952-1228-4489-acc1-f8a2a87e9238,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Skin,,,Misc,Coded,,,,,,
bf394bc5-640d-4bf1-b5e8-37a18770bcd9,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Skull,Skull,,Misc,Coded,,,,,,
4bd357cc-542d-4dd9-b330-2e38bb4f6e0a,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Mandible,Mandible,,Misc,Coded,,,,,,
c291d1e0-07de-44c2-899b-10fc41c5fc12,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Retarded Growth",,,Misc,Coded,,,,,,
562ab1d4-c6a9-422d-864b-1a87bea57ced,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Mental Retardation",,,Misc,Coded,,,,,,
7367e562-596f-4e09-9154-389c6a43a354,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Allergies,Allergies,,Misc,Coded,,,,,,
ecbc0b37-1f2d-4db4-a59c-536a11cbbd57,,6c1acca8-9150-4360-a9f6-28c4fad45e38;5f6a4b67-95e2-46df-99e6-385a5721a776,"Condition of Teeth",,,Misc,Coded,,,,,,
296b9696-764d-4232-bb0e-9451f54f71a6,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Tongue,,,Misc,Coded,,,,,,
eb88e54c-cd27-46ac-b894-e4f7d710ab1b,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Speech,Speech,,Misc,Coded,,,,,,
52dd6fa0-e3ed-4ce5-929f-f5fdd4772d08,,51331f4b-a076-4785-bcd8-a6113b566a0c;6df39593-f9bc-4827-945c-3e2e6c4f45a6;2b5a6c8f-680a-4d61-8504-298a789eb2e3,"Cleft Type",,,Misc,Coded,,,,,,
3b5e610a-df1a-4119-a409-f48d368ff87a,,da060c33-0cb8-4d47-b2e3-bdc4b9613ee5;8decc86f-39e0-46aa-a3b0-2a464cab994a;8bae63c9-0afb-4b0b-9fc5-c2fa89ee1469;402cb5c2-3fe1-4ed0-821c-285b20b37e10;eefd44dd-9ee4-4eac-ab59-2ac6ada7f530;7a6c377f-7ba0-41cc-a25d-180f710c1820;be4a7cec-524d-43a6-9152-864212822407;21fefc2b-fad3-4c5a-b98b-d58a9ae792b9,"Recommended Referrals",,,Misc,Coded,,,,,,
c8959834-4796-42e1-acd2-fcc208e210fa,,c22b1627-7d92-4994-850a-34f4b0a22fb3;db17c0db-7c74-4a5e-a4c7-1a40757fcf9c,Sponsored,,,Misc,Coded,,,,,,
035d4414-a9bb-421c-8ee3-232c217bb619,4b50b004-9767-4f19-859f-aadc5b50cfe1;9f769af2-939b-4486-a396-af8e27641a8a;f82a89da-94b3-4d56-958f-d33d57eee6ee,,"Name of Mother",,,ConvSet,N/A,,,,,,
36a7d87c-a86e-4799-9917-2eee66c14d4d,,98e4d47a-3603-41de-a1be-7ad3705c615a;7028ef3f-9dd5-441e-a918-84c39121f4c2;72c046ed-938d-4257-adbc-a21b116b185a,"Language Spoken by Guardian",,,Misc,Coded,,,,,,
0d7ee9b3-d00c-4b96-abc1-8b0a5f5cb748,,ff1b27e3-1271-4847-a555-255ce75aaad5;dba18e94-4b7f-4cce-9375-24a1ed835f60;724b992e-fdbc-4cb1-ba20-f479ee6d66f7;1df6bece-af55-433d-8d5b-f10abc9e37cc;6f5afe21-9f4a-4246-809a-986f19b54c9d;5f9d4ce5-dee7-4881-97e7-9937deef5a8d;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,Ethnicity,,,Misc,Coded,,,,,,
cec6454d-8e6b-40d5-8fe7-19a3cf169d86,,cba17af7-c0b5-4c49-b037-bf3875e6efed;5831d9ca-9026-4b45-a447-f9b8fa5e9fea;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,Currency,,,Misc,Coded,,,,,,
2cd486be-eaa5-477c-a6f0-90adb8f2db85,,9c81a11a-bfe8-43fd-b5ce-b620f537b6d7;7f382ddb-4e5d-47be-8af9-6041a42f136d;597ab40d-794f-4e3e-868a-36a5e52e23c1;40794f5e-169a-444f-a01e-e999e8d685a0;0ead807c-3429-433e-b01e-4c15312f94a9;e2176f9c-417a-4c01-90ad-d2326fa66eb7;fd06deb7-898a-4c11-8919-40a842d605b3,"How Heard About Cleft Clinic","How did Family hear about Cleft clinic?",,Misc,Coded,,,,,,
96bd2963-a5ec-4c9a-b56e-556980c9c013,,9c81a11a-bfe8-43fd-b5ce-b620f537b6d7;7f382ddb-4e5d-47be-8af9-6041a42f136d;597ab40d-794f-4e3e-868a-36a5e52e23c1;40794f5e-169a-444f-a01e-e999e8d685a0;0ead807c-3429-433e-b01e-4c15312f94a9;e2176f9c-417a-4c01-90ad-d2326fa66eb7;fd06deb7-898a-4c11-8919-40a842d605b3;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Original Referral to Cleft Clinic",,,Misc,Coded,,,,,,
e94e8708-9057-4f47-9fe4-f108093861a9,,ae35693a-3790-42cd-a006-ace7d17756a9;bf33c0bb-049b-46bc-9688-56dea7f62427;9486be67-f05f-44a3-8962-0746f0904f1b;836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8;4661e299-9dfb-4b28-9012-d515c26fd4a2;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Vitamins before Conception",,,Misc,Coded,,,,,,
12dd4055-7ffa-4766-93aa-1e8869e7fbc1,93f19d9e-167a-449d-87f4-91f3071c7c22;95a446d2-e5f3-4ffc-8d85-1a52605041de;8b13fd07-44d0-406b-ac03-dd8959256dff;741826db-c070-4531-a3c4-fcdc35996a34;ca04f828-aef6-4206-bcde-d7822c9d62de;552c0c74-d9d0-497b-9932-b73305be3a0f;ae64cde1-a4c3-4747-b688-695d3ce087ef;bd13a2d5-c7d9-4147-87ae-e7a4ae0b42f7,,"Treatment Plan Referrals",,,ConvSet,N/A,,,,,,
3428d466-45a4-46df-9f58-997f6ad4f6da,e46fc6b4-746b-41e0-bc66-7e7a51b3b8d4;a0836722-1630-470c-8104-11a1a8cf0218;08a1c716-2821-4a58-8e9c-e7a489881f01;0091b067-c06f-41cd-8297-dfdad22bcd6f,,"Feeding Treatment Plan",,,ConvSet,N/A,,,,,,
3e2bedfb-3a82-41a2-8726-5acead85f41c,a607f4b7-6170-40fd-b942-35a3c9bcb145;d231899b-0474-41a7-84cb-dc6a586b49e4;22e3fd57-3b7e-49e4-b3b9-ec26e89c6ae6;88cde1fe-cc32-467b-919a-687f559ad5eb;854b7a7f-3ff9-4b86-a5bf-6f9a0a6c6c23;5b36b353-09b4-4505-a95a-8ae0ebf4ba5a;96ffbd14-f548-4c79-8493-b2757de0e2b6;ddae34ea-6a9b-48bc-a93a-b33cd62ba103;3fbbf3fc-8c9c-48ba-83aa-34c5d1f45cf3;1cfba119-d2d7-4dab-b309-f0c5d27e28a5;a479e26c-6ab6-49f9-b316-4829d1ed1f78,,"Patient Case Status",,,ConvSet,N/A,,,,,,
913597b5-5933-4074-8f47-a7f17fb673f9,,1de0aed5-f753-4e5f-8a5b-adf3e571e434;653196f2-0f83-4feb-9600-bebc9459682f;ac6d96f1-e8b9-4697-bc2d-46cc7b8a602d;c2b22b58-c51d-4c2e-b17a-b0fb9a659b3b;baf77e5d-fcbd-4674-8918-ecaf90e09f43;0082b53e-eea4-49ba-9872-5f0195cc94b1;bbd2f328-b84d-4549-93b9-55cbaf8ed0d0;5ec5eb0f-1638-41fd-8033-8a005cca94d1;310e0a79-50dd-4c45-ada2-175a2ff2b38a;c0f6e2e5-080b-45fc-90d7-771c1b9519f5;05c9eadc-123f-4b97-9911-0d9ced552fee,"Patient Goals",,,Misc,Coded,,,,,,
ac20dc61-d8da-4521-b616-3f86b7e5c535,1ccbb9b9-3b33-4730-bd38-f07b5ab456c6;1a07d04f-bb58-4698-8350-197ad7453580;b98d4929-f7cb-4934-8c80-51fb9c084ae9;b3741ce7-e057-44c6-a6b0-fcf47bf8cb86;1ff98605-ab8c-4eac-a771-7d5f8a17a9f9;7a953bb3-6a9d-4e8f-bd47-46ae3cb17366;c89f7eb9-c0f5-48b2-a681-fa7dd3fcd5ca;194088b4-bb2e-462c-9da8-fb55859108a5;eeeae4f7-6421-40a4-9606-f55572179d2e;c0b7fce7-2187-41ae-8798-f52f4a96ee2f;ba9fb117-ba21-4d7a-851e-96e14ee49f60;8face569-1879-41b1-bfb2-382ddb959221;f883c1b7-986a-47b4-80d5-96e495703273;e56099c1-5be6-417f-9ed6-6fa20864fb6c;12d52133-2bc1-45ba-b578-c064758dc07d;93e68afd-61a8-404c-903e-87683e298adf;cded2a30-9d11-4a45-9576-6b95f163fbdc;baa9baf1-ae22-4fc7-839c-55c2412d47be;c2b9ac7b-6e56-48f7-8cf4-51199b073d5a;afc80224-b4a7-43a3-8689-cee9ba53018c;03d8a9d2-466c-464c-b64e-fc7fc68ea72a;cafd32d2-4908-4b3e-a463-35f02aa02a29,,"Cleft Disorders",,,ConvSet,N/A,,,,,,
165e7b78-2202-4d10-9904-722d1d424fe8,0464b1c3-a9b7-4f89-a697-84cc9794849a;0fa2a96f-7ae9-4a60-bc9e-fc4b1778bba6;2f715349-88b0-4b0a-9eea-ae053d9f09a4;4b455dfb-21b3-4f1c-999b-279ed8d7e9ae,,"Orthodontics Treatment Plan",,,ConvSet,N/A,,,,,,
0f88cdf8-149f-4e06-ab2d-e243626cf172,,3454975e-9398-40d5-b11d-97127a8c26e8;da060c33-0cb8-4d47-b2e3-bdc4b9613ee5;8decc86f-39e0-46aa-a3b0-2a464cab994a;8bae63c9-0afb-4b0b-9fc5-c2fa89ee1469;7a6c377f-7ba0-41cc-a25d-180f710c1820;402cb5c2-3fe1-4ed0-821c-285b20b37e10;be4a7cec-524d-43a6-9152-864212822407;cc507cbb-9124-4a3c-8240-9a1e2d575910;4fec7fc1-9ede-481d-8db5-2d2098a143a9,"Purpose of the Visit",,,Misc,Coded,,,,,,
c6b61696-973e-4f61-b697-49efb2baac58,dc2a8750-cef5-4306-b720-d8619ca57671;5c9b7106-0c19-47b4-be7c-cce88c1e3ad0;7ff99e47-f30b-43a4-933e-c5fe9dc28016;83feec20-b02a-4d54-9088-7723454b2a32;87ef7043-3e56-43a4-822e-094b44bb4a9a;9975db43-eb4b-407f-a56a-d7d663db6334;2a0706df-8354-4a29-b617-6da4250ff56f;f0bc6ed0-74ab-4bb7-bd3f-10430047eeba;31186005-003d-4166-810f-2ea0fe27c234;5cf2a288-e1ad-4199-aa7d-abf7630c06a7;836d2fa4-d3a5-4977-a3ab-e7a7f220ad3e;b6ac1aa2-0fd5-4abf-88a1-cd7baa4b5940;33747b3b-cd8f-4ad2-a7bc-490b6fa55b6f;e065ba27-f622-4878-9b0b-520e85822030;e07301ff-c621-40f9-9f0b-99a4207a5771,,"Cleft Family History set",,,ConvSet,N/A,,,,,,
dc1ef3f1-bf70-42c6-8d4a-6ab310a58557,58492f84-72b5-4064-a5ca-1ebf835ba154;5d6f97f6-3d0e-41fe-b989-4b8b0e2b137d,,"Team Meeting Referral",,,ConvSet,N/A,,,,,,
fc681759-25ef-44fd-ba24-cca69b5f7d63,8b13fd07-44d0-406b-ac03-dd8959256dff;3d817215-f3b6-4710-9418-aecbb06c676d;0b0f5373-a3b8-47f0-9181-9636362cdc86;e909e030-54f3-48af-ab95-cc8941909a3a;96f2bea4-14e6-4873-b824-37b6709384a5;deff4aa5-45aa-47d1-8da0-77d7f621e278;ec7e1a6d-caa1-4371-9c9c-8b7b94411223;8c1f8c02-97d8-4bc2-a4c7-828bbc37f52b;830a5753-86aa-471c-ab40-514b6c8a2009,,"Speech Therapy 2yrs and up Treatment Status",,,ConvSet,N/A,,,,,,
d64400c4-4faf-4591-8bc9-059bd55a1ac8,,44e45972-19cd-4dd7-aa22-1b5e8e7042fe;6796fce6-3ee1-40df-a168-e5a7d67908d9;2d5aecde-1be1-4864-9b9b-cf740afe0bcd;859d9ac8-65d5-494a-b01d-2ea5aa359c4a;735e7074-ba4b-4886-8291-38958b693ae6,"Type of Feeding used by Guardian",,,Misc,Coded,,,,,,
192f82dd-b422-4cc2-be7f-8c8b105d0884,,307afb42-8f67-46ae-87ba-ad4aafdf1468;a34bba45-0aba-4b8d-b25e-2ff43a44caef;fa7aaa67-dbe0-4faa-800d-d66340f63d15;a6ad1317-b956-4d3e-8e36-e327a780c92e;16567634-5b3d-44d8-a306-012713dcf5ca;67486131-c71b-43bd-b52e-1b7468d43a6d,"Counsellor General concern",,,Misc,Coded,,,,,,
d7fd36e4-e233-4665-be98-812f49d572f4,,675a308f-63e7-4be6-bd03-e6f072e986d3;008570c7-12d9-4d89-a566-a5e43e7f13d7;a34bba45-0aba-4b8d-b25e-2ff43a44caef;16567634-5b3d-44d8-a306-012713dcf5ca;8bfbd829-eb8e-43e4-8eeb-f08bce9b05f7,"Guardian General concern",,,Misc,Coded,,,,,,
fb8264ec-4bd0-4e99-a8b5-baf9469c8def,,8e77d3d2-6ae9-4614-aaa7-bec380266e5b;09a3a463-2395-43f2-97d0-878dbd2cecf9;f5eff5b7-209b-499d-b062-74e4bb8eb633;4fb83759-019f-4097-a437-4111869edbfe;017018d6-941d-41bc-96e8-27474b880489,"Nutrition Assessment Recommendation",,,Misc,Coded,,,,,,
c5348446-f92d-4bd2-9863-cf8e416d3104,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0;2c45bab0-8b80-420f-9967-d26ef6dce2dc,"Nutrition Assessment Provider",,,Misc,Coded,,,,,,
21d7f97f-3632-4feb-a894-1dfc1b6885b8,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0;2c45bab0-8b80-420f-9967-d26ef6dce2dc,"Nutrition Counselling Provider",,,Misc,Coded,,,,,,
f5c80aff-b819-4819-9579-bd3809d52ae0,,8e77d3d2-6ae9-4614-aaa7-bec380266e5b;09a3a463-2395-43f2-97d0-878dbd2cecf9;f5eff5b7-209b-499d-b062-74e4bb8eb633;4fb83759-019f-4097-a437-4111869edbfe;017018d6-941d-41bc-96e8-27474b880489,"Type of nutrition counselling given",,,Misc,Coded,,,,,,
a419343e-8558-4fe6-8ee3-0bf4c01da673,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0;2c45bab0-8b80-420f-9967-d26ef6dce2dc,"SW Assessment Provider",,,Misc,Coded,,,,,,
09bfd90f-1a22-4cf7-955e-a22c198b1462,,3a101c23-aba9-47a6-b48b-12e4d5670830;501ee534-313e-47f8-9a21-e5473d66490b;754984f9-5ca1-4a0c-b2bf-9420be1d437b;0a0a09ea-0805-40c2-bbde-1f89f8ba0693;cfe0149a-470d-4763-9bd6-a8e12c2b8994;de0a4611-65b1-4b84-9d6b-c1325bc0c152;ac153ad7-9e5a-45fd-99fe-c348bde3dd15;8269a3a7-4ce7-4069-9260-bb69ca5cf399,"SW Relationship to Patient",,,Misc,Coded,,,,,,
18b0220c-1da1-4217-824e-00239a71bd65,,4414a872-c56c-4936-bb2b-b0d903eb4db2;09ead36b-e77b-42c7-8bff-09ec1f66ee6c;f12ff453-511a-4f9e-97a3-50a9e518ed6d;83640642-9044-41d6-8f49-41de1233f301;54975b91-1df1-4cdc-b2d8-fbb278ba503a;8868d60e-6506-4f2a-bdc0-726b4fd716ae;e44c42e2-82e0-4c52-b5e7-d45b86d8de93;a8dedc1a-18ea-404d-a105-9bbf51d13dff;858704f0-446f-450d-90bd-96d8e91e5892,"SW Client Concern",,,Misc,Coded,,,,,,
27b4eb4d-0b0e-4b74-a650-abe7585cd804,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0;2c45bab0-8b80-420f-9967-d26ef6dce2dc,"SW Counselling Provider",,,Misc,Coded,,,,,,
